-2.23606797749979,-2.2158119246017023,-2.1963390734228145,-2.1776704343655995,-2.1598268613492877,-2.142828965720634,-2.1266970251275543,-2.1114508879135707,-2.0971098737274607,-2.08369267117994,-2.071217233513271,-2.0597006733759464,-2.049159157907914,-2.0396078054371145,-2.0310605851603043,-2.023530221225524,-2.0170281026460453,-2.0115642004530656,-2.0071469934348203,-2.0037834037126077,-2.001478743270413,-2.0002366723870777,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0002366723870777,-2.001478743270413,-2.0037834037126077,-2.0071469934348203,-2.0115642004530656,-2.0170281026460453,-2.023530221225524,-2.0310605851603043,-2.0396078054371145,-2.049159157907914,-2.0597006733759464,-2.071217233513271,-2.08369267117994,-2.0971098737274616,-2.1114508879135707,-2.126697025127555,-2.142828965720634,-2.1598268613492877,-2.1776704343655995,-2.1963390734228145,-2.2158119246017023,-2.23606797749979
-2.167538892862365,-2.146636284347702,-2.1265300791464945,-2.1072430739668047,-2.088797961287047,-2.071217233513271,-2.0545230806095596,-2.0387372817854708,-2.0238810920002717,-2.0099751242241783,-1.9970392285764875,-1.9850923696332954,-1.9741525033565352,-1.9642364552341975,-1.9553598013313875,-1.947536754026487,-1.9407800542397666,-1.9351008719483813,-1.930508716718328,-1.9270113598692378,-1.9246147697225853,-1.9233230611712475,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9230769230769234,-1.9233230611712475,-1.9246147697225853,-1.9270113598692378,-1.930508716718328,-1.9351008719483813,-1.9407800542397666,-1.947536754026487,-1.9553598013313875,-1.9642364552341975,-1.9741525033565352,-1.9850923696332954,-1.9970392285764884,-2.0099751242241783,-2.0238810920002717,-2.0387372817854716,-2.0545230806095596,-2.071217233513271,-2.088797961287047,-2.1072430739668047,-2.1265300791464945,-2.146636284347702,-2.167538892862365
-2.099591394454798,-2.078005415988068,-2.0572285602510068,-2.037285582430382,-2.0182012027234943,-2.0,-1.9827062970483125,-1.9663440379902104,-1.9509366586729175,-1.9365069510842545,-1.9230769230769234,-1.9106676549243113,-1.8992991544531659,-1.8889902126979488,-1.8797582621870177,-1.8716192400917606,-1.8645874585367528,-1.858675484374026,-1.8538940306616984,-1.8502518619535895,-1.8477557153022026,-1.8464102386064614,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8461538461538467,-1.8464102386064614,-1.8477557153022026,-1.8502518619535895,-1.8538940306616984,-1.858675484374026,-1.8645874585367528,-1.8716192400917606,-1.8797582621870177,-1.8889902126979488,-1.8992991544531659,-1.9106676549243113,-1.9230769230769234,-1.9365069510842545,-1.9509366586729175,-1.9663440379902104,-1.9827062970483125,-2.0,-2.0182012027234943,-2.037285582430382,-2.0572285602510068,-2.078005415988068,-2.099591394454798
-2.0322838174804474,-2.0099751242241783,-1.9884875760830605,-1.967848072261413,-1.9480835674577248,-1.9292209544591463,-1.9112869359359124,-1.8943078859741638,-1.878309702173235,-1.8633176494419548,-1.849356196949432,-1.8364488500086855,-1.8246179789837562,-1.813884647598325,-1.804268443271293,-1.7957873122967314,-1.7884574028074596,-1.7822929185005698,-1.7773059860494866,-1.7735065389749716,-1.7709022204955902,-1.7694983075309878,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7692307692307692,-1.7694983075309878,-1.7709022204955902,-1.7735065389749716,-1.7773059860494866,-1.7822929185005698,-1.7884574028074596,-1.7957873122967314,-1.804268443271293,-1.813884647598325,-1.824617978983757,-1.8364488500086864,-1.849356196949432,-1.8633176494419557,-1.878309702173235,-1.8943078859741638,-1.9112869359359124,-1.9292209544591463,-1.9480835674577248,-1.967848072261413,-1.9884875760830614,-2.0099751242241783,-2.0322838174804474
-1.9656818983354825,-1.9426085067894885,-1.920367321865161,-1.8989875845180881,-1.878498708130964,-1.85893014978378,-1.8403112677289606,-1.8226711654916778,-1.806038523378998,-1.79044141858168,-1.77590713547926,-1.7624619681993456,-1.7501310179188456,-1.738937987808589,-1.728904978891408,-1.7200522903844533,-1.7123982283066317,-1.7059589262312747,-1.7007481820358423,-1.6967773143338132,-1.6940550419650178,-1.6925873894738537,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6923076923076916,-1.6925873894738537,-1.6940550419650178,-1.6967773143338132,-1.7007481820358423,-1.7059589262312747,-1.7123982283066317,-1.7200522903844533,-1.7289049788914084,-1.738937987808589,-1.7501310179188456,-1.7624619681993456,-1.77590713547926,-1.79044141858168,-1.806038523378998,-1.8226711654916778,-1.8403112677289606,-1.85893014978378,-1.878498708130964,-1.8989875845180881,-1.920367321865161,-1.9426085067894885,-1.9656818983354825
-1.89985985157361,-1.8759770629803558,-1.8529362593098249,-1.8307692307692305,-1.8095080896827227,-1.7891851307096935,-1.7698326735337702,-1.751482888209961,-1.7341676038106892,-1.7179181015258833,-1.7027648939368194,-1.6887374927817014,-1.6758641681410729,-1.6641717025659641,-1.6536851442197262,-1.6444275635716883,-1.6364198185322758,-1.6296803331223213,-1.6242248947962032,-1.6200664753692617,-1.6172150801252796,-1.6156776291028576,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.615384615384615,-1.6156776291028576,-1.6172150801252796,-1.6200664753692617,-1.6242248947962037,-1.6296803331223213,-1.6364198185322758,-1.6444275635716883,-1.6536851442197262,-1.6641717025659641,-1.6758641681410733,-1.6887374927817014,-1.7027648939368198,-1.7179181015258838,-1.7341676038106897,-1.751482888209961,-1.7698326735337702,-1.7891851307096935,-1.8095080896827227,-1.8307692307692305,-1.8529362593098249,-1.8759770629803558,-1.89985985157361
-1.834901606442548,-1.8101619790871046,-1.786272440242314,-1.7632675423870032,-1.7411823501090749,-1.7200522903844533,-1.6999129807174937,-1.6808000349227892,-1.6627488468829714,-1.6457943532697024,-1.6299707769551608,-1.6153113536500538,-1.601848045153882,-1.5896112434571679,-1.5786294707489654,-1.5689290811054724,-1.5605339702131924,-1.553465299860226,-1.5477412440650022,-1.5433767635673172,-1.5403834149615987,-1.5387692000061524,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5384615384615383,-1.5387692000061524,-1.5403834149615987,-1.5433767635673172,-1.5477412440650022,-1.553465299860226,-1.5605339702131924,-1.5689290811054724,-1.5786294707489659,-1.5896112434571679,-1.601848045153882,-1.6153113536500538,-1.6299707769551608,-1.6457943532697024,-1.6627488468829714,-1.6808000349227892,-1.6999129807174937,-1.7200522903844533,-1.7411823501090744,-1.7632675423870032,-1.786272440242314,-1.8101619790871046,-1.834901606442548
-1.770902220495591,-1.7452556144483005,-1.7204650534085255,-1.6965680638472103,-1.6736029235042973,-1.651608504121838,-1.6306240864290595,-1.6106891464920285,-1.591843113199734,-1.5741250974700858,-1.5575735947166605,-1.5422261632009553,-1.5281190820724948,-1.515286994122306,-1.5037625394815262,-1.493575987611354,-1.484754875870128,-1.4773236636230367,-1.471303411200644,-1.4667114929495497,-1.463561353110804,-1.461862312298372,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617,-1.461862312298372,-1.463561353110804,-1.4667114929495497,-1.471303411200644,-1.4773236636230371,-1.484754875870128,-1.4935759876113543,-1.5037625394815266,-1.515286994122306,-1.5281190820724948,-1.5422261632009553,-1.557573594716661,-1.5741250974700858,-1.591843113199734,-1.6106891464920285,-1.6306240864290595,-1.651608504121838,-1.6736029235042973,-1.6965680638472103,-1.7204650534085255,-1.7452556144483005,-1.770902220495591
-1.7079694854749632,-1.681363211361754,-1.6556162262908023,-1.6307692307692312,-1.6068639750518798,-1.5839430986133851,-1.562049935181331,-1.541228281399163,-1.5215221279359747,-1.5029753528393623,-1.4856313781406132,-1.4695327921550225,-1.454720941538782,-1.4412354989083536,-1.429114013613094,-1.4183914549681367,-1.409099758774203,-1.4012673891367022,-1.394918928313774,-1.3900747074555717,-1.386750490563073,-1.3849572227602343,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.384615384615385,-1.3849572227602343,-1.386750490563073,-1.3900747074555717,-1.3949189283137744,-1.4012673891367022,-1.409099758774203,-1.4183914549681367,-1.429114013613094,-1.4412354989083536,-1.454720941538782,-1.4695327921550225,-1.4856313781406136,-1.5029753528393623,-1.5215221279359752,-1.541228281399163,-1.5620499351813315,-1.5839430986133851,-1.6068639750518798,-1.6307692307692312,-1.6556162262908027,-1.6813632113617545,-1.7079694854749632
-1.6462257353102077,-1.6186048488759495,-1.5918431131997344,-1.5659845760120672,-1.5410747037712196,-1.5171602248704636,-1.494288930656995,-1.472509430757114,-1.4518708599881887,-1.4324225352620745,-1.4142135623730958,-1.3972923944196363,-1.381706345804167,-1.3675010682254092,-1.354719997707774,-1.3434037843517688,-1.3335897189396522,-1.3253111725711868,-1.3185970669056082,-1.313471393137939,-1.3099527973789549,-1.3080542485538453,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3076923076923084,-1.3080542485538453,-1.3099527973789549,-1.313471393137939,-1.3185970669056086,-1.3253111725711868,-1.3335897189396522,-1.3434037843517688,-1.354719997707774,-1.3675010682254092,-1.381706345804167,-1.3972923944196363,-1.4142135623730958,-1.4324225352620745,-1.4518708599881887,-1.4725094307571145,-1.494288930656995,-1.5171602248704636,-1.5410747037712196,-1.5659845760120672,-1.5918431131997344,-1.6186048488759495,-1.6462257353102077
