1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,61,61,61,61,34,7,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,48,21,74,74,48,21,1,1,1,74,48,1,1,1,1,1
1,1,1,1,1,35,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,21,1,1,75,48,21,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,8,1,1,61,35,8,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,75,48,22,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,62,62,8,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,75,48,22,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,35,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,62,36,9,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
