-2.23606797749979,-1.414213562373095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.414213562373095,-2.23606797749979
-2.0396078054371145,-1.0770329614269007,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-1.0770329614269007,-2.0396078054371145
-2.0,-1.0,-0.3999999999999999,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.0,-1.0,-2.0
-2.0,-1.0,-0.3999999999999999,0.8,0.8,0.8,0.8,0.8,0.0,-1.0,-2.0
-2.0,-1.0,-0.3999999999999999,1.0,1.4,1.4,1.4,1.0000000000000002,0.0,-1.0,-2.0
-2.0,-1.0,-0.3999999999999999,1.0,2.0,2.0,2.0,1.0000000000000002,0.0,-1.0,-2.0
-2.0,-1.0,-0.3999999999999999,1.0,1.4,1.4,1.4,1.0000000000000002,0.0,-1.0,-2.0
-2.0,-1.0,0.0,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.0,-1.0,-2.0
-2.0,-1.0,0.0,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.0,-1.0,-2.0
-2.0396078054371145,-1.0770329614269007,-0.40000000000000036,-0.40000000000000036,-0.40000000000000036,-0.40000000000000036,-0.40000000000000036,-0.40000000000000036,-0.40000000000000036,-1.0770329614269007,-2.0396078054371145
-2.23606797749979,-1.414213562373095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.414213562373095,-2.23606797749979
