position
2.0
2.0
2.0159426275539976
2.029239017246704
2.0120361576469814
1.992587007408612
1.9534639574224946
1.904412571196672
1.8466041059522165
1.792534738106901
1.7248936408557798
1.623256299646013
1.487963943739425
1.3298377839797644
1.197601508327399
1.0799420759329035
0.9757780998984525
0.8707806145954257
0.7815543336883626
0.7054140156393108
0.6119188422741457
0.5566514602192743
0.48630781156361075
0.41440071059240396
0.34763444933896104
0.30219300732648646
0.2571451068664904
0.22612136238423525
0.2123307985153558
0.1859647251556366
0.18254724351467716
0.17936100938025826
0.16123405275875982
0.16087565530703316
0.15614466999331317
0.14120965012774894
0.12699593680389876
0.12352693330681988
0.14658696027020884
0.15715834533167816
0.14353925935615158
0.12204197965835954
0.12736882709046654
0.14794878253068366
0.15539302393488033
0.1680046651972637
0.1739140812940956
0.17280653705876683
0.1623435644248138
0.15524782240066362
0.14127589882444766
0.13900392622415195
0.13799823356635155
0.12715794703278124
0.13307099192007493
0.14525334829667658
0.15176519193524501
0.14352115900689127
0.13287080991969288
0.1358685174591769
0.13170092452505644
0.12201547761264533
0.1296743022956372
0.11927066196311659
0.12770380186312166
0.12543344660893146
0.10655461445800404
0.10532360051657405
0.08368487261145333
0.09464197223410084
0.13053630234932623
0.1853690167999495
0.24435188230329868
0.2882355909165259
0.325171972362294
0.33482627554185695
0.3357304361530811
0.3592410050451737
0.36077094270709176
0.3947716194339762
0.41357473553559865
0.42626364067762723
0.427966601025046
0.43095839262630353
0.4432478303132494
0.42632005040934495
0.41467899053231777
0.42430154502826856
0.4130732205390676
0.4274850124949693
0.4366815616180128
0.4394505832922217
0.4522237140168961
0.4285371652078851
0.4234777059645284
0.3998835448168312
0.40416530602630424
0.40493258535410825
0.4063045285937965
0.41058934018278603
0.3971483321513177
0.4105121136344113
0.38125801725706526
0.3347996800205889
0.30667282025008386
0.2915064678707434
0.25879246152057883
0.2409775647373918
0.21710499035948766
0.18803115024360972
0.18410631527558344
0.16528619400690028
0.16653670730432124
0.17166050709007669
0.18454873307806843
0.16622253385307978
0.16464421124701215
0.1634845071050246
0.14995832653539057
0.11415547923546054
0.11613461809536796
0.10841247666439126
0.12120244157673027
0.1593714922570122
0.22045360740686135
0.30810158260464715
0.4089338363081777
0.5183632736187374
0.602713054392364
0.688151085638565
0.7755428255720627
0.814831135201223
0.8452209869486896
0.8450215600993739
0.8356923099467658
0.8387884662284161
0.8256825046354265
0.8116352260140643
0.802638503537018
0.76148380296492
0.7093256557971857
0.6440347697829237
0.5717920565774155
0.513505006027652
0.4451548861313038
0.40642974618449523
0.3616751179915921
0.29661085004850635
0.2576913836528501
0.21633441840765272
0.19231401287457411
0.17022226224242637
0.17942492772352842
0.1867038549131477
0.1823119565144645
0.16251646674507447
0.13569967609164904
0.12331475711260523
0.11796034433459367
0.1395677965636918
0.15838555830818166
0.15829667228628358
0.14866253758516323
0.14202425835970858
0.14364563741465333
0.1387985024553741
0.15972252089242117
0.16918279654053012
0.17014084092164825
0.15474748783626135
0.12514084095715744
0.11702805556551968
