1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,19,21,20,21,20,21,21,19,18,16,14,8,5,2,1,1,1,8,6,1,1,1,2,1,1,2,2,1,1,1,1,3,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,20,21,21,21,21,20,21,21,19,15,13,4,5,1,1,8,2,5,6,1,2,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,21,21,21,21,21,21,20,20,17,15,17,5,4,3,2,12,1,11,7,1,3,1,1,1,2,2,3,1,1,1,2,1,1,1,1,1,21
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,20,19,20,21,21,21,20,21,21,21,15,14,12,6,1,8,2,7,1,14,9,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,18,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,1,19,19,21,21,20,21,21,21,21,14,13,13,6,1,6,1,11,1,3,1,1,1,1,1,1,1,4,1,1,2,1,1,1,2,1,1,1,21,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,20,21,20,21,21,21,21,21,18,16,10,7,2,3,4,1,9,1,5,4,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,21,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,21,21,19,21,20,20,20,19,15,13,8,12,3,2,3,1,8,2,7,3,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,20,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,20,20,21,21,19,20,21,18,15,11,4,10,2,1,1,1,6,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,20,19,21,21,21,21,21,21,17,8,6,4,2,2,2,1,8,1,1,6,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,21,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,10,11,21,21,21,21,21,21,18,13,10,4,4,3,1,2,1,9,1,2,8,1,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,21,3,1
