-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865,-0.4864864864864865
-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973,-0.472972972972973
-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943,-0.45945945945945943
-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594,-0.44594594594594594
-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246,-0.43243243243243246
-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886,-0.41891891891891886
-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054
-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919,-0.3918918918918919
-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784,-0.3783783783783784
