x1,x2,Z_value
0.725,-1.4375,-0.8849581920335023
0.725,-1.375,-0.8803083601311377
0.725,-1.3125,-0.8740524335785029
0.725,-1.25,-0.8668902607247957
0.725,-1.1875,-0.8597767605118822
0.725,-1.125,-0.8511516412768934
0.725,-1.0625,-0.840303989737547
0.725,-1.0,-0.8274058301909311
0.725,-0.9375,-0.8094213832836108
0.725,-0.875,-0.7642445620418812
0.725,-0.8125,-0.6114939150219831
0.725,-0.75,-0.2553518440958651
0.725,-0.6875,0.24320795108790283
0.725,-0.625,0.6711721025920858
0.725,-0.5625,0.9035177320245737
0.725,-0.5,0.9822954552002537
0.725,-0.4375,0.9981825351197646
0.725,-0.375,0.9999093366195326
0.725,-0.3125,0.999996643174256
0.725,-0.25,0.9999999448965716
0.725,-0.1875,0.9999999997308114
0.725,-0.125,0.9999999999998509
0.725,-0.0625,1.0
0.725,0.0,1.0
0.725,0.0625,1.0
0.725,0.125,1.0
0.725,0.1875,1.0
0.725,0.25,1.0
0.725,0.3125,1.0
0.725,0.375,1.0
0.725,0.4375,1.0
0.725,0.5,1.0
0.725,0.5625,1.0
0.725,0.625,0.999999999999992
0.725,0.6875,0.9999999999989242
0.725,0.75,0.999999999933639
0.725,0.8125,0.9999999969400362
0.725,0.875,0.9999999144431706
0.725,0.9375,0.9999984642778696
0.725,1.0,0.9999811120910094
0.725,1.0624999999999998,0.9998326493901719
0.725,1.1250000000000002,0.9988914583694644
0.725,1.1875,0.9942535306525441
0.725,1.25,0.9767079781069452
0.725,1.3125,0.9254183995534048
0.725,1.3749999999999998,0.8087813391698441
0.725,1.4375000000000002,0.6015516350787882
0.725,1.5,0.31359934820093327
0.725,1.5625,0.0015876609124279017
0.725,1.625,-0.2606788543632843
0.725,1.6874999999999998,-0.4327975435228655
0.725,1.7500000000000002,-0.5245351659710511
0.725,1.8125,-0.5698394955392325
0.725,1.875,-0.5961350538787706
0.725,1.9375,-0.615852636936185
0.725,1.9999999999999998,-0.6326799353839405
0.725,2.0625,-0.6475723289454216
0.725,2.125,-0.6609477212447514
0.725,2.1875,-0.6730737799042792
0.725,2.25,-0.6841383396932958
0.725,2.3125,-0.6943355350939415
0.725,2.375,-0.7037696045144854
0.725,2.4375,-0.7124585521427744
0.725,2.5,-0.7205466712230151
0.725,2.5625,-0.7282733112450903
0.725,2.625,-0.7354532376160483
0.725,2.6875,-0.7420254210447932
0.725,2.75,-0.7485216739189702
0.725,2.8125,-0.7543443867903259
0.725,2.875,-0.7596246086586929
0.725,2.9375,-0.7656421873465165
0.725,3.0,-0.7711412185542477
0.725,3.0625,-1.0
0.725,3.125,-1.0
0.725,3.1875,-1.0
0.725,3.25,-1.0
0.725,3.3125,-1.0
0.725,3.375,-1.0
0.725,3.4375,-1.0
0.725,3.5,-1.0
0.725,3.5625,-1.0
0.725,3.625,-1.0
0.725,3.6875,-1.0
0.725,3.75,-1.0
0.725,3.8125,-1.0
0.725,3.875,-1.0
0.725,3.9375,-1.0
0.725,4.0,-1.0
0.725,4.0625,-1.0
0.725,4.125,-1.0
0.725,4.1875,-1.0
0.725,4.25,-1.0
0.725,4.3125,-1.0
0.725,4.375,-1.0
0.725,4.4375,-1.0
0.725,4.5,-1.0
0.725,4.5625,-1.0
0.725,4.625,-1.0
0.725,4.6875,-1.0
0.725,4.75,-1.0
0.725,4.8125,-1.0
0.725,4.875,-1.0
0.725,4.9375,-1.0
0.725,5.0,-1.0
0.7625,-5.0,-1.0
0.7625,-4.9375,-1.0
0.7625,-4.875,-1.0
0.7625,-4.8125,-1.0
0.7625,-4.75,-1.0
0.7625,-4.6875,-1.0
0.7625,-4.625,-1.0
0.7625,-4.5625,-1.0
0.7625,-4.5,-1.0
0.7625,-4.4375,-1.0
0.7625,-4.375,-1.0
0.7625,-4.3125,-1.0
0.7625,-4.25,-1.0
0.7625,-4.1875,-1.0
0.7625,-4.125,-1.0
0.7625,-4.0625,-1.0
0.7625,-4.0,-1.0
0.7625,-3.9375,-1.0
0.7625,-3.875,-1.0
0.7625,-3.8125,-1.0
0.7625,-3.75,-1.0
0.7625,-3.6875,-1.0
0.7625,-3.625,-1.0
0.7625,-3.5625,-1.0
0.7625,-3.5,-1.0
0.7625,-3.4375,-1.0
0.7625,-3.375,-1.0
0.7625,-3.3125,-1.0
0.7625,-3.25,-1.0
0.7625,-3.1875,-1.0
0.7625,-3.125,-1.0
0.7625,-3.0625,-1.0
0.7625,-3.0,-0.9408910670970165
0.7625,-2.9375,-0.9408910670970165
0.7625,-2.875,-0.9408910670970165
0.7625,-2.8125,-0.9408910670970165
0.7625,-2.75,-0.9408910670970165
0.7625,-2.6875,-0.9400249956221984
0.7625,-2.625,-0.9358821874058001
0.7625,-2.5625,-0.9293429197210958
0.7625,-2.5,-0.9251810714217654
0.7625,-2.4375,-0.9228601928191327
0.7625,-2.375,-0.9218438342245197
0.7625,-2.3125,-0.92159554594925
0.7625,-2.25,-0.9215788783046468
0.7625,-2.1875,-0.921416802943078
0.7625,-2.125,-0.9206126314679723
0.7625,-2.0625,-0.9183334559960352
0.7625,-2.0,-0.9134897409551244
0.7625,-1.9375,-0.9067600252039778
0.7625,-1.875,-0.9024588490014287
0.7625,-1.8125,-0.9023567033994824
0.7625,-1.75,-0.9017125651849718
0.7625,-1.6875,-0.8993984255563368
0.7625,-1.625,-0.894042842930622
0.7625,-1.5625,-0.8871710760348808
0.7625,-1.5,-0.882850603516002
0.7625,-1.4375,-0.8798249218746901
0.7625,-1.375,-0.8742437527276028
0.7625,-1.3125,-0.8677904039927617
0.7625,-1.25,-0.861182010085763
0.7625,-1.1875,-0.852936201485857
0.7625,-1.125,-0.8428527043119334
0.7625,-1.0625,-0.8313823828352711
0.7625,-1.0,-0.8172778271059642
0.7625,-0.9375,-0.7946951523141488
0.7625,-0.875,-0.7273587732957678
0.7625,-0.8125,-0.5201634867430025
0.7625,-0.75,-0.10936382142858903
0.7625,-0.6875,0.3851525294109057
0.7625,-0.625,0.7570517320451087
0.7625,-0.5625,0.9356738175442487
0.7625,-0.5,0.9894456203196889
0.7625,-0.4375,0.9990464806025142
0.7625,-0.375,0.9999593556718271
0.7625,-0.3125,0.9999986828095151
0.7625,-0.25,0.9999999815535039
0.7625,-0.1875,0.999999999926761
0.7625,-0.125,0.9999999999999702
0.7625,-0.0625,1.0
0.7625,0.0,1.0
0.7625,0.0625,1.0
0.7625,0.125,1.0
0.7625,0.1875,1.0
0.7625,0.25,1.0
0.7625,0.3125,1.0
0.7625,0.375,1.0
0.7625,0.4375,1.0
0.7625,0.5,1.0
0.7625,0.5625,1.0
0.7625,0.625,0.9999999999999859
0.7625,0.6875,0.9999999999982643
0.7625,0.75,0.9999999998984981
0.7625,0.8125,0.9999999955395381
0.7625,0.875,0.9999998799509986
0.7625,0.9375,0.9999979150581485
0.7625,1.0,0.9999751186704421
0.7625,1.0624999999999998,0.9997857264036621
0.7625,1.1250000000000002,0.9986189366928387
0.7625,1.1875,0.9930345540634767
0.7625,1.25,0.9725211537494592
0.7625,1.3125,0.9143209038879652
0.7625,1.3749999999999998,0.785962863873938
0.7625,1.4375000000000002,0.5650462270857846
0.7625,1.5,0.2681447003376002
0.7625,1.5625,-0.042380769220189185
0.7625,1.625,-0.293955577666577
0.7625,1.6874999999999998,-0.4532505760397061
0.7625,1.7500000000000002,-0.5360033655429584
0.7625,1.8125,-0.5770732296697496
0.7625,1.875,-0.6018400316591126
0.7625,1.9375,-0.6209538056266921
0.7625,1.9999999999999998,-0.6374068437412606
0.7625,2.0625,-0.6520073340588075
0.7625,2.125,-0.6651397142660935
0.7625,2.1875,-0.6770466488914932
0.7625,2.25,-0.6879364826122691
0.7625,2.3125,-0.6979805185965446
0.7625,2.375,-0.7072291904857424
0.7625,2.4375,-0.7157752981351668
0.7625,2.5,-0.7238366084547851
0.7625,2.5625,-0.7314578786663355
0.7625,2.625,-0.7383694066869333
0.7625,2.6875,-0.7449682993127089
0.7625,2.75,-0.7513508606678874
0.7625,2.8125,-0.756874157550558
0.7625,2.875,-0.7625729705420423
0.7625,2.9375,-0.7686617927767077
0.7625,3.0,-0.7732127025679278
0.7625,3.0625,-1.0
0.7625,3.125,-1.0
0.7625,3.1875,-1.0
0.7625,3.25,-1.0
0.7625,3.3125,-1.0
0.7625,3.375,-1.0
0.7625,3.4375,-1.0
0.7625,3.5,-1.0
0.7625,3.5625,-1.0
0.7625,3.625,-1.0
0.7625,3.6875,-1.0
0.7625,3.75,-1.0
0.7625,3.8125,-1.0
0.7625,3.875,-1.0
0.7625,3.9375,-1.0
0.7625,4.0,-1.0
0.7625,4.0625,-1.0
0.7625,4.125,-1.0
0.7625,4.1875,-1.0
0.7625,4.25,-1.0
0.7625,4.3125,-1.0
0.7625,4.375,-1.0
0.7625,4.4375,-1.0
0.7625,4.5,-1.0
0.7625,4.5625,-1.0
0.7625,4.625,-1.0
0.7625,4.6875,-1.0
0.7625,4.75,-1.0
0.7625,4.8125,-1.0
0.7625,4.875,-1.0
0.7625,4.9375,-1.0
0.7625,5.0,-1.0
0.8,-5.0,-1.0
0.8,-4.9375,-1.0
0.8,-4.875,-1.0
0.8,-4.8125,-1.0
0.8,-4.75,-1.0
0.8,-4.6875,-1.0
0.8,-4.625,-1.0
0.8,-4.5625,-1.0
0.8,-4.5,-1.0
0.8,-4.4375,-1.0
0.8,-4.375,-1.0
0.8,-4.3125,-1.0
0.8,-4.25,-1.0
0.8,-4.1875,-1.0
0.8,-4.125,-1.0
0.8,-4.0625,-1.0
0.8,-4.0,-1.0
0.8,-3.9375,-1.0
0.8,-3.875,-1.0
0.8,-3.8125,-1.0
0.8,-3.75,-1.0
0.8,-3.6875,-1.0
0.8,-3.625,-1.0
0.8,-3.5625,-1.0
0.8,-3.5,-1.0
0.8,-3.4375,-1.0
0.8,-3.375,-1.0
0.8,-3.3125,-1.0
0.8,-3.25,-1.0
0.8,-3.1875,-1.0
0.8,-3.125,-1.0
0.8,-3.0625,-1.0
0.8,-3.0,-0.9408910670970165
0.8,-2.9375,-0.9405695703944028
0.8,-2.875,-0.9394067949451015
0.8,-2.8125,-0.9368662910604357
0.8,-2.75,-0.9324116090517283
0.8,-2.6875,-0.9261991564101573
0.8,-2.625,-0.9215788783046468
0.8,-2.5625,-0.9215788783046468
0.8,-2.5,-0.921578878304647
0.8,-2.4375,-0.9215788783046468
0.8,-2.375,-0.9215788783046468
0.8,-2.3125,-0.9215788783046468
0.8,-2.25,-0.9213980106343449
0.8,-2.1875,-0.9198222344542615
0.8,-2.125,-0.9162375231651989
0.8,-2.0625,-0.911018152716685
0.8,-2.0,-0.905795516764182
0.8,-1.9375,-0.902929903718299
0.8,-1.875,-0.902367668616616
0.8,-1.8125,-0.901322145584007
0.8,-1.75,-0.8982247740041007
0.8,-1.6875,-0.8927928970491743
0.8,-1.625,-0.887003194514943
0.8,-1.5625,-0.8834649941319579
0.8,-1.5,-0.8803750376540835
0.8,-1.4375,-0.8746207082691353
0.8,-1.375,-0.8682571279484226
0.8,-1.3125,-0.8617617444288086
0.8,-1.25,-0.8537253501717181
0.8,-1.1875,-0.8443992360592121
0.8,-1.125,-0.8343953774042072
0.8,-1.0625,-0.8223792590685624
0.8,-1.0,-0.8065893478208703
0.8,-0.9375,-0.7763090597004585
0.8,-0.875,-0.6784570588542247
0.8,-0.8125,-0.4133261121133751
0.8,-0.75,0.03761897085738286
0.8,-0.6875,0.5096675000827514
0.8,-0.625,0.8234241431327773
0.8,-0.5625,0.9576806777565205
0.8,-0.5,0.9937710526954087
0.8,-0.4375,0.9995032919909871
0.8,-0.375,0.9999818847575402
0.8,-0.3125,0.999999484856581
0.8,-0.25,0.9999999938332125
0.8,-0.1875,0.9999999999800783
0.8,-0.125,0.9999999999999941
0.8,-0.0625,1.0
0.8,0.0,1.0
0.8,0.0625,1.0
0.8,0.125,1.0
0.8,0.1875,1.0
0.8,0.25,1.0
0.8,0.3125,1.0
0.8,0.375,1.0
0.8,0.4375,1.0
0.8,0.5,1.0
0.8,0.5625,0.9999999999999999
0.8,0.625,0.9999999999999757
0.8,0.6875,0.9999999999972141
0.8,0.75,0.999999999845188
0.8,0.8125,0.9999999935069035
0.8,0.875,0.9999998317215154
0.8,0.9375,0.99999717231119
0.8,1.0,0.9999672620917454
0.8,1.0624999999999998,0.9997260285980631
0.8,1.1250000000000002,0.9982822240892835
0.8,1.1875,0.991572804957695
0.8,1.25,0.9676503182711007
0.8,1.3125,0.9018032818234565
0.8,1.3749999999999998,0.7610310531162948
0.8,1.4375000000000002,0.5264601820131428
0.8,1.5,0.2217379425802526
0.8,1.5625,-0.08568468736475321
0.8,1.625,-0.3256069286727896
0.8,1.6874999999999998,-0.4722095407643494
0.8,1.7500000000000002,-0.5466394940495432
0.8,1.8125,-0.583995099963996
0.8,1.875,-0.6074489097137794
0.8,1.9375,-0.6260136820218118
0.8,1.9999999999999998,-0.6421080947510149
0.8,2.0625,-0.6564250872001922
0.8,2.125,-0.6693116648782382
0.8,2.1875,-0.6810075495371926
0.8,2.25,-0.6917315660611789
0.8,2.3125,-0.7015938257092167
0.8,2.375,-0.7106701662889447
0.8,2.4375,-0.7191403488341641
0.8,2.5,-0.7271470690126982
0.8,2.5625,-0.7345325110728911
0.8,2.625,-0.7412949365126953
0.8,2.6875,-0.7479747790511506
0.8,2.75,-0.7540630582508885
0.8,2.8125,-0.7596137627091442
0.8,2.875,-0.7657309422157401
0.8,2.9375,-0.7712295983420274
0.8,3.0,-0.775146230731053
0.8,3.0625,-1.0
0.8,3.125,-1.0
0.8,3.1875,-1.0
0.8,3.25,-1.0
0.8,3.3125,-1.0
0.8,3.375,-1.0
0.8,3.4375,-1.0
0.8,3.5,-1.0
0.8,3.5625,-1.0
0.8,3.625,-1.0
0.8,3.6875,-1.0
0.8,3.75,-1.0
0.8,3.8125,-1.0
0.8,3.875,-1.0
0.8,3.9375,-1.0
0.8,4.0,-1.0
0.8,4.0625,-1.0
0.8,4.125,-1.0
0.8,4.1875,-1.0
0.8,4.25,-1.0
0.8,4.3125,-1.0
0.8,4.375,-1.0
0.8,4.4375,-1.0
0.8,4.5,-1.0
0.8,4.5625,-1.0
0.8,4.625,-1.0
0.8,4.6875,-1.0
0.8,4.75,-1.0
0.8,4.8125,-1.0
0.8,4.875,-1.0
0.8,4.9375,-1.0
0.8,5.0,-1.0
0.8375,-5.0,-1.0
0.8375,-4.9375,-1.0
0.8375,-4.875,-1.0
0.8375,-4.8125,-1.0
0.8375,-4.75,-1.0
0.8375,-4.6875,-1.0
0.8375,-4.625,-1.0
0.8375,-4.5625,-1.0
0.8375,-4.5,-1.0
0.8375,-4.4375,-1.0
0.8375,-4.375,-1.0
0.8375,-4.3125,-1.0
0.8375,-4.25,-1.0
0.8375,-4.1875,-1.0
0.8375,-4.125,-1.0
0.8375,-4.0625,-1.0
0.8375,-4.0,-1.0
0.8375,-3.9375,-1.0
0.8375,-3.875,-1.0
0.8375,-3.8125,-1.0
0.8375,-3.75,-1.0
0.8375,-3.6875,-1.0
0.8375,-3.625,-1.0
0.8375,-3.5625,-1.0
0.8375,-3.5,-1.0
0.8375,-3.4375,-1.0
0.8375,-3.375,-1.0
0.8375,-3.3125,-1.0
0.8375,-3.25,-1.0
0.8375,-3.1875,-1.0
0.8375,-3.125,-1.0
0.8375,-3.0625,-1.0
0.8375,-3.0,-0.9404130237440422
0.8375,-2.9375,-0.9376176937351759
0.8375,-2.875,-0.9332862230876229
0.8375,-2.8125,-0.9284915111787364
0.8375,-2.75,-0.9243064573858715
0.8375,-2.6875,-0.9219771753813455
0.8375,-2.625,-0.9215788783046468
0.8375,-2.5625,-0.9215788783046468
0.8375,-2.5,-0.9215788783046466
0.8375,-2.4375,-0.9215788783046468
0.8375,-2.375,-0.9215788783046468
0.8375,-2.3125,-0.9213547635448041
0.8375,-2.25,-0.9195329943249075
0.8375,-2.1875,-0.914551773971549
0.8375,-2.125,-0.909141369075686
0.8375,-2.0625,-0.9050519513881494
0.8375,-2.0,-0.9030039511188843
0.8375,-1.9375,-0.9024083692769467
0.8375,-1.875,-0.9013932805598555
0.8375,-1.8125,-0.8976621436305758
0.8375,-1.75,-0.8921043745222572
0.8375,-1.6875,-0.8869809843414744
0.8375,-1.625,-0.883825168058695
0.8375,-1.5625,-0.8808293637718914
0.8375,-1.5,-0.8752163399042603
0.8375,-1.4375,-0.8685189826813875
0.8375,-1.375,-0.8622802956017401
0.8375,-1.3125,-0.8548916839687035
0.8375,-1.25,-0.8465094140712714
0.8375,-1.1875,-0.8375042937290766
0.8375,-1.125,-0.826629701020267
0.8375,-1.0625,-0.813151155269026
0.8375,-1.0,-0.7949004452672206
0.8375,-0.9375,-0.7524786406548938
0.8375,-0.875,-0.6159900542481977
0.8375,-0.8125,-0.29412501992235307
0.8375,-0.75,0.17987962681321157
0.8375,-0.6875,0.6155878438744552
0.8375,-0.625,0.8735426230826848
0.8375,-0.5625,0.9724851576053344
0.8375,-0.5,0.9963558812118684
0.8375,-0.4375,0.9997428232148244
0.8375,-0.375,0.9999919664739626
0.8375,-0.3125,0.9999997990955728
0.8375,-0.25,0.9999999979406686
0.8375,-0.1875,0.999999999994582
0.8375,-0.125,0.9999999999999988
0.8375,-0.0625,1.0
0.8375,0.0,1.0
0.8375,0.0625,1.0
0.8375,0.125,1.0
0.8375,0.1875,1.0
0.8375,0.25,1.0
0.8375,0.3125,1.0
0.8375,0.375,1.0
0.8375,0.4375,1.0
0.8375,0.5,1.0
0.8375,0.5625,0.9999999999999999
0.8375,0.625,0.9999999999999583
0.8375,0.6875,0.9999999999955492
0.8375,0.75,0.9999999997644587
0.8375,0.8125,0.9999999905596794
0.8375,0.875,0.9999997643450904
0.8375,0.9375,0.9999961689321437
0.8375,1.0,0.999956976888989
0.8375,1.0624999999999998,0.9996502014650093
0.8375,1.1250000000000002,0.997867013516299
0.8375,1.1875,0.9898239824206754
0.8375,1.25,0.9619990915057367
0.8375,1.3125,0.8877285411448517
0.8375,1.3749999999999998,0.7338906303409112
0.8375,1.4375000000000002,0.48584902375977024
0.8375,1.5,0.17459048077490702
0.8375,1.5625,-0.1281051025745199
0.8375,1.625,-0.3555558501776137
0.8375,1.6874999999999998,-0.48973214264604303
0.8375,1.7500000000000002,-0.5565279695874388
0.8375,1.8125,-0.5906514181677747
0.8375,1.875,-0.6129755538154145
0.8375,1.9375,-0.6310365219420626
0.8375,1.9999999999999998,-0.6467861817877554
0.8375,2.0625,-0.6608217965729448
0.8375,2.125,-0.67346388726122
0.8375,2.1875,-0.6849636414572176
0.8375,2.25,-0.6955073455545313
0.8375,2.3125,-0.7051790463728076
0.8375,2.375,-0.7141386003604671
0.8375,2.4375,-0.7225474165670345
0.8375,2.5,-0.7303923422047509
0.8375,2.5625,-0.7375285806742267
0.8375,2.625,-0.7443257962244427
0.8375,2.6875,-0.750951898943208
0.8375,2.75,-0.7567747289665112
0.8375,2.8125,-0.7626456315650592
0.8375,2.875,-0.7687087855998187
0.8375,2.9375,-0.7733440821927215
0.8375,3.0,-0.7774129935380372
0.8375,3.0625,-1.0
0.8375,3.125,-1.0
0.8375,3.1875,-1.0
0.8375,3.25,-1.0
0.8375,3.3125,-1.0
0.8375,3.375,-1.0
0.8375,3.4375,-1.0
0.8375,3.5,-1.0
0.8375,3.5625,-1.0
0.8375,3.625,-1.0
0.8375,3.6875,-1.0
0.8375,3.75,-1.0
0.8375,3.8125,-1.0
0.8375,3.875,-1.0
0.8375,3.9375,-1.0
0.8375,4.0,-1.0
0.8375,4.0625,-1.0
0.8375,4.125,-1.0
0.8375,4.1875,-1.0
0.8375,4.25,-1.0
0.8375,4.3125,-1.0
0.8375,4.375,-1.0
0.8375,4.4375,-1.0
0.8375,4.5,-1.0
0.8375,4.5625,-1.0
0.8375,4.625,-1.0
0.8375,4.6875,-1.0
0.8375,4.75,-1.0
0.8375,4.8125,-1.0
0.8375,4.875,-1.0
0.8375,4.9375,-1.0
0.8375,5.0,-1.0
0.875,-5.0,-1.0
0.875,-4.9375,-1.0
0.875,-4.875,-1.0
0.875,-4.8125,-1.0
0.875,-4.75,-1.0
0.875,-4.6875,-1.0
0.875,-4.625,-1.0
0.875,-4.5625,-1.0
0.875,-4.5,-1.0
0.875,-4.4375,-1.0
0.875,-4.375,-1.0
0.875,-4.3125,-1.0
0.875,-4.25,-1.0
0.875,-4.1875,-1.0
0.875,-4.125,-1.0
0.875,-4.0625,-1.0
0.875,-4.0,-1.0
0.875,-3.9375,-1.0
0.875,-3.875,-1.0
0.875,-3.8125,-1.0
0.875,-3.75,-1.0
0.875,-3.6875,-1.0
0.875,-3.625,-1.0
0.875,-3.5625,-1.0
0.875,-3.5,-1.0
0.875,-3.4375,-1.0
0.875,-3.375,-1.0
0.875,-3.3125,-1.0
0.875,-3.25,-1.0
0.875,-3.1875,-1.0
0.875,-3.125,-1.0
0.875,-3.0625,-1.0
0.875,-3.0,-0.9358821874058001
0.875,-2.9375,-0.9293429197210958
0.875,-2.875,-0.9251810714217659
0.875,-2.8125,-0.9228601928191325
0.875,-2.75,-0.9218438342245194
0.875,-2.6875,-0.92159554594925
0.875,-2.625,-0.921578878304647
0.875,-2.5625,-0.9215788783046468
0.875,-2.5,-0.9215788783046468
0.875,-2.4375,-0.9215788783046468
0.875,-2.375,-0.9212540552117154
0.875,-2.3125,-0.9188772922866606
0.875,-2.25,-0.912940975459297
0.875,-2.1875,-0.9069133611521618
0.875,-2.125,-0.9039659626100476
0.875,-2.0625,-0.9028072400158906
0.875,-2.0,-0.9024156731559052
0.875,-1.9375,-0.9014040977075883
0.875,-1.875,-0.8976309861035117
0.875,-1.8125,-0.8914284172064209
0.875,-1.75,-0.8866689490708475
0.875,-1.6875,-0.8839565502860589
0.875,-1.625,-0.8811304755729741
0.875,-1.5625,-0.8755186137948958
0.875,-1.5,-0.8685537223877553
0.875,-1.4375,-0.8626522838923396
0.875,-1.375,-0.856041075989111
0.875,-1.3125,-0.8484319157170572
0.875,-1.25,-0.8401201668551914
0.875,-1.1875,-0.8300918941259834
0.875,-1.125,-0.8180630380972862
0.875,-1.0625,-0.803581265469246
0.875,-1.0,-0.7815201616067449
0.875,-0.9375,-0.7212702096206709
0.875,-0.875,-0.5396015810591999
0.875,-0.8125,-0.16696374341803022
0.875,-0.75,0.3127599649284316
0.875,-0.6875,0.7033052223343952
0.875,-0.625,0.910628778787288
0.875,-0.5625,0.9822968110259687
0.875,-0.5,0.9978843367852754
0.875,-0.4375,0.9998675345400492
0.875,-0.375,0.9999964528864961
0.875,-0.3125,0.9999999218340785
0.875,-0.25,0.9999999993129223
0.875,-0.1875,0.9999999999985267
0.875,-0.125,0.9999999999999998
0.875,-0.0625,1.0
0.875,0.0,1.0
0.875,0.0625,1.0
0.875,0.125,1.0
0.875,0.1875,1.0
0.875,0.25,1.0
0.875,0.3125,1.0
0.875,0.375,1.0
0.875,0.4375,1.0
0.875,0.5,1.0
0.875,0.5625,0.9999999999999998
0.875,0.625,0.9999999999999291
0.875,0.6875,0.9999999999929174
0.875,0.75,0.9999999996423954
0.875,0.8125,0.9999999862902778
0.875,0.875,0.9999996703074951
0.875,0.9375,0.999994814981097
0.875,1.0,0.999943530935123
0.875,1.0624999999999998,0.9995540494511818
0.875,1.1250000000000002,0.9973560415002275
0.875,1.1875,0.9877367187942472
0.875,1.25,0.9554608777735865
0.875,1.3125,0.8719549896646018
0.875,1.3749999999999998,0.7044589548353943
0.875,1.4375000000000002,0.443295691507527
0.875,1.5,0.12693250185228988
0.875,1.5625,-0.16943123218251155
0.875,1.625,-0.38374808843475394
0.875,1.6874999999999998,-0.5058891773385712
0.875,1.7500000000000002,-0.5657518301226239
0.875,1.8125,-0.5970830767216484
0.875,1.875,-0.6184311219741567
0.875,1.9375,-0.636025053517494
0.875,1.9999999999999998,-0.6514395004398637
0.875,2.0625,-0.6651946820466677
0.875,2.125,-0.6776037187222159
0.875,2.1875,-0.6889124314514432
0.875,2.25,-0.6992586760143333
0.875,2.3125,-0.7087753963610515
0.875,2.375,-0.7176470862242208
0.875,2.4375,-0.7259299264310077
0.875,2.5,-0.7335392672251422
0.875,2.5625,-0.7405633714739348
0.875,2.625,-0.7474791692276235
0.875,2.6875,-0.753864582259804
0.875,2.75,-0.7596277694770655
0.875,2.8125,-0.7657612370910221
0.875,2.875,-0.7712410795826181
0.875,2.9375,-0.775366902153442
0.875,3.0,-0.7802712569443138
0.875,3.0625,-1.0
0.875,3.125,-1.0
0.875,3.1875,-1.0
0.875,3.25,-1.0
0.875,3.3125,-1.0
0.875,3.375,-1.0
0.875,3.4375,-1.0
0.875,3.5,-1.0
0.875,3.5625,-1.0
0.875,3.625,-1.0
0.875,3.6875,-1.0
0.875,3.75,-1.0
0.875,3.8125,-1.0
0.875,3.875,-1.0
0.875,3.9375,-1.0
0.875,4.0,-1.0
0.875,4.0625,-1.0
0.875,4.125,-1.0
0.875,4.1875,-1.0
0.875,4.25,-1.0
0.875,4.3125,-1.0
0.875,4.375,-1.0
0.875,4.4375,-1.0
0.875,4.5,-1.0
0.875,4.5625,-1.0
0.875,4.625,-1.0
0.875,4.6875,-1.0
0.875,4.75,-1.0
0.875,4.8125,-1.0
0.875,4.875,-1.0
0.875,4.9375,-1.0
0.875,5.0,-1.0
0.9125,-5.0,-1.0
0.9125,-4.9375,-1.0
0.9125,-4.875,-1.0
0.9125,-4.8125,-1.0
0.9125,-4.75,-1.0
0.9125,-4.6875,-1.0
0.9125,-4.625,-1.0
0.9125,-4.5625,-1.0
0.9125,-4.5,-1.0
0.9125,-4.4375,-1.0
0.9125,-4.375,-1.0
0.9125,-4.3125,-1.0
0.9125,-4.25,-1.0
0.9125,-4.1875,-1.0
0.9125,-4.125,-1.0
0.9125,-4.0625,-1.0
0.9125,-4.0,-1.0
0.9125,-3.9375,-1.0
0.9125,-3.875,-1.0
0.9125,-3.8125,-1.0
0.9125,-3.75,-1.0
0.9125,-3.6875,-1.0
0.9125,-3.625,-1.0
0.9125,-3.5625,-1.0
0.9125,-3.5,-1.0
0.9125,-3.4375,-1.0
0.9125,-3.375,-1.0
0.9125,-3.3125,-1.0
0.9125,-3.25,-1.0
0.9125,-3.1875,-1.0
0.9125,-3.125,-1.0
0.9125,-3.0625,-1.0
0.9125,-3.0,-0.921578878304647
0.9125,-2.9375,-0.921578878304647
0.9125,-2.875,-0.9215788783046468
0.9125,-2.8125,-0.9215788783046468
0.9125,-2.75,-0.9215788783046468
0.9125,-2.6875,-0.9215788783046468
0.9125,-2.625,-0.9215788783046468
0.9125,-2.5625,-0.921416802943078
0.9125,-2.5,-0.9206126314679723
0.9125,-2.4375,-0.918333455996035
0.9125,-2.375,-0.9134897409551246
0.9125,-2.3125,-0.9067600252039778
0.9125,-2.25,-0.9024588490014287
0.9125,-2.1875,-0.9024588490014287
0.9125,-2.125,-0.9024588490014283
0.9125,-2.0625,-0.9023674794856587
0.9125,-2.0,-0.9013110143315775
0.9125,-1.9375,-0.8972390872222193
0.9125,-1.875,-0.8905158784308909
0.9125,-1.8125,-0.8857451832604029
0.9125,-1.75,-0.8833747117843083
0.9125,-1.6875,-0.880251167847341
0.9125,-1.625,-0.8742605915860915
0.9125,-1.5625,-0.8673935112294684
0.9125,-1.5,-0.8624137384869006
0.9125,-1.4375,-0.8570483963087296
0.9125,-1.375,-0.8499806214832606
0.9125,-1.3125,-0.8421018085285925
0.9125,-1.25,-0.8326971956610558
0.9125,-1.1875,-0.8218203875281738
0.9125,-1.125,-0.8093828085074444
0.9125,-1.0625,-0.7936097449442694
0.9125,-1.0,-0.7654440029368503
0.9125,-0.9375,-0.680920154077302
0.9125,-0.875,-0.45009010489063117
0.9125,-0.8125,-0.036413957541190145
0.9125,-0.75,0.43316076463329445
