RunID,Step,X,Y,Status
1,1,-2.5,-0.15,crash
1,2,-2.4534938358651437,-0.12751073080829817,crash
1,3,-2.4016889547439764,-0.1603746909825421,crash
1,4,-2.349656627644473,-0.1318290810646205,crash
1,5,-2.3018743051461343,-0.14982274205000315,crash
1,6,-2.2579199382911614,-0.17708447124843885,crash
1,7,-2.2155848975765604,-0.20460803441849526,crash
1,8,-2.1763685024935207,-0.23797410372746172,crash
1,9,-2.1442245770898993,-0.27917177791084985,crash
1,10,-2.1170518091535215,-0.32303399198108995,crash
1,11,-2.0752753335537553,-0.3530293736029927,crash
1,12,-2.072773891617711,-0.41129345323429517,crash
1,13,-2.07311944729268,-0.4721082695640114,crash
1,14,-2.0554806282133744,-0.5209276659607605,crash
1,15,-2.0074140884629945,-0.5478950216331141,crash
1,16,-1.9834465477091148,-0.5920587430938555,crash
1,17,-1.9382835768870716,-0.6214850038225774,crash
1,18,-1.9278229388481638,-0.675093794290285,crash
1,19,-1.9167584206274775,-0.7281649549778628,crash
1,20,-1.8829644057379407,-0.7650162142341699,crash
1,21,-1.8536151914266474,-0.8072824325195633,crash
1,22,-1.8198785036072045,-0.8444793121456377,crash
1,23,-1.7703996425527282,-0.8607721917810319,crash
1,24,-1.7128179614712653,-0.856615569227947,crash
1,25,-1.652229988043847,-0.8432589340157717,crash
1,26,-1.6138089360320216,-0.8760184949957535,crash
1,27,-1.5765574263879152,-0.9093701065343756,crash
1,28,-1.5729899582361468,-0.9716987005682972,crash
1,29,-1.547601987970114,-1.0173667146024643,crash
1,30,-1.510182405966507,-1.0508397236203622,crash
1,31,-1.4707072541607331,-1.0831973492020786,crash
1,32,-1.4334182723735216,-1.1238641163094836,crash
1,33,-1.3907816401323179,-1.1563084942245054,crash
1,34,-1.3417992389303772,-1.1667485318430912,crash
1,35,-1.3049349758985327,-1.2190902332487237,crash
1,36,-1.249245108980952,-1.2067398750790441,crash
1,37,-1.2018561999083823,-1.2228294709086116,crash
1,38,-1.1505564805946156,-1.2187894731404607,crash
1,39,-1.0991104059265033,-1.204872157998731,crash
1,40,-1.049418150580001,-1.2350425955075652,crash
1,41,-0.9983979175112353,-1.2509440256037447,crash
1,42,-0.9512558470307652,-1.2265325878389168,crash
1,43,-0.9070639200259449,-1.1983183854248558,crash
1,44,-0.8496171936051125,-1.2087238560034699,crash
1,45,-0.7903209247975614,-1.2245238152122366,crash
1,46,-0.7348787313772756,-1.2222389672878866,crash
1,47,-0.6963580004754547,-1.1899874291973052,crash
1,48,-0.6538080538387409,-1.1637185660503708,crash
1,49,-0.6035694526880483,-1.1503109602986163,crash
1,50,-0.5563214601671462,-1.1321922677186245,crash
1,51,-0.5160568592197672,-1.1018258228424929,crash
1,52,-0.46865361402700156,-1.083810407700295,crash
1,53,-0.4185314649169697,-1.074311235868695,crash
1,54,-0.37365671648259546,-1.0520324019172396,crash
1,55,-0.3247059708878236,-1.0394382040167611,crash
1,56,-0.28118595285800035,-1.0140315981113022,crash
1,57,-0.2342779322333608,-0.9961546882222223,crash
1,58,-0.19464520783359823,-0.9521302545411486,crash
1,59,-0.15182531498513913,-0.9181250677122699,crash
1,60,-0.10508834976139023,-0.898978696153252,crash
2,1,-2.5,-0.15,crash
2,2,-2.4533942933904775,-0.12801116462233206,crash
2,3,-2.4034802918875093,-0.12446072313713498,crash
2,4,-2.3520787566205077,-0.11789578507216508,crash
2,5,-2.3031397299964147,-0.1289656245777942,crash
2,6,-2.2575504678658875,-0.15226974506245,crash
2,7,-2.205468181442315,-0.15735483183827664,crash
2,8,-2.1551717948645135,-0.16990270238057173,crash
2,9,-2.1200545227304457,-0.20585685522467637,crash
2,10,-2.075286869605364,-0.2329399889986079,crash
2,11,-2.0145574455501882,-0.2524095286387333,crash
2,12,-1.9593293837063313,-0.2765242962539103,crash
2,13,-1.9019240895895586,-0.29920545543144866,crash
2,14,-1.9047473497261111,-0.3560861005878163,crash
2,15,-1.9252845208498448,-0.41517997338007695,crash
2,16,-1.9025895669841302,-0.46023250663858717,crash
2,17,-1.9226729357674768,-0.5205810290554441,crash
2,18,-1.8773648705443224,-0.5571570028119299,crash
2,19,-1.8670638641985509,-0.6066237884945079,crash
2,20,-1.875156108824849,-0.6630772037327596,crash
2,21,-1.873294750616131,-0.7154015973099752,crash
2,22,-1.853521542543637,-0.7614758084755167,crash
2,23,-1.8056396059082638,-0.7927869522942542,crash
2,24,-1.7572954482188623,-0.8198530317370806,crash
2,25,-1.7128547408253136,-0.8469526585626721,crash
2,26,-1.6879709463073813,-0.895049929770471,crash
2,27,-1.644107435680919,-0.9204613732013879,crash
2,28,-1.6154514497927923,-0.9678809379857483,crash
2,29,-1.5675407583748553,-0.9834757314244269,crash
2,30,-1.519908693835554,-0.9987010619359641,crash
2,31,-1.4793312701306414,-1.0373528916941752,crash
2,32,-1.426833939895657,-1.036494822703244,crash
2,33,-1.38000979534359,-1.0546394788215958,crash
2,34,-1.332645343829554,-1.0707420467937079,crash
2,35,-1.2806138942161944,-1.07107111657627,crash
2,36,-1.238702979853762,-1.104433545142045,crash
2,37,-1.183623804675185,-1.0936304808219992,crash
2,38,-1.1459065801282962,-1.1452198537892653,crash
2,39,-1.1055038489328655,-1.1878646580858718,crash
2,40,-1.0576157392984766,-1.2022459060978012,crash
2,41,-1.0204297027048377,-1.2507636001955187,crash
2,42,-0.9700563689242792,-1.2537115539820012,crash
2,43,-0.9205360201096414,-1.2617490272925278,crash
2,44,-0.8708082229579157,-1.2485019521462157,crash
2,45,-0.818681562549354,-1.2664707303372547,crash
2,46,-0.7672417606685464,-1.266372019030946,crash
2,47,-0.7201786297885411,-1.2494158681421907,crash
2,48,-0.6755869500930384,-1.2267880201160095,crash
2,49,-0.6184272333815699,-1.2220859530742274,crash
2,50,-0.5610168729791335,-1.2166811017501242,crash
2,51,-0.5033125742150785,-1.21031242644038,crash
2,52,-0.44650700001478205,-1.2038279207699947,crash
2,53,-0.4240266425998522,-1.150572747400001,crash
2,54,-0.39476468389409863,-1.1062339145999465,crash
2,55,-0.34967528551811555,-1.082612259659846,crash
2,56,-0.313934587499064,-1.0441493348233775,crash
2,57,-0.26906218416997263,-1.0220423229677682,crash
2,58,-0.22169986109319226,-1.0047095172807115,crash
2,59,-0.16498378033959354,-1.0134957458142988,crash
2,60,-0.12367818412553452,-0.9724138729962042,crash
2,61,-0.06697505517347219,-0.9941266422620663,crash
2,62,-0.027704517147596877,-0.9447954632998931,crash
2,63,0.022634128611819126,-0.9392551592237351,crash
2,64,0.07468906153245833,-0.9418212869104055,crash
2,65,0.11930185727542567,-0.9112232264648954,crash
2,66,0.17105046629513374,-0.912951531107105,crash
2,67,0.22428452453801329,-0.922100685485455,crash
2,68,0.2715523764943361,-0.9041458156337125,crash
2,69,0.327171932204372,-0.9232744492427439,crash
2,70,0.37778109273353183,-0.9215368482117349,crash
2,71,0.4199903235765985,-0.876155129585853,crash
3,1,-2.5,-0.15,crash
3,2,-2.4576045751022364,-0.10684464909983145,crash
3,3,-2.4074677774660755,-0.10935849195181599,crash
3,4,-2.357514542188166,-0.11247298819779936,crash
3,5,-2.3089217050641517,-0.1271847023559112,crash
3,6,-2.2630993642415493,-0.14981104672604614,crash
3,7,-2.2274239774750857,-0.19408654134800138,crash
3,8,-2.200878486292757,-0.2465364526480865,crash
3,9,-2.1523004218498043,-0.2666936889233727,crash
3,10,-2.098317964639337,-0.2849256275890706,crash
3,11,-2.05048991295738,-0.31210475498248025,crash
3,12,-2.030326121832031,-0.3597168500669942,crash
3,13,-2.0369547483586192,-0.4207133718842681,crash
3,14,-2.0291543373325958,-0.47344360501082317,crash
3,15,-2.0340132586145034,-0.5337776267980198,crash
3,16,-2.0005358027195608,-0.5725776153721969,crash
3,17,-1.9697245624234072,-0.6130586812741651,crash
3,18,-1.9778419956016569,-0.6735639402794094,crash
3,19,-1.9365298528459338,-0.7082302069347671,crash
3,20,-1.9106817246995669,-0.7512312064384692,crash
3,21,-1.8539971843072645,-0.7667500479744175,crash
3,22,-1.7996649969644525,-0.7788827178776851,crash
3,23,-1.7734198539705854,-0.8255870530571752,crash
3,24,-1.7478743963762404,-0.8695186927753562,crash
3,25,-1.7313499785390811,-0.9266274484489313,crash
3,26,-1.7132472905595268,-0.9807829241869409,crash
3,27,-1.6621316511248585,-0.9953560363143452,crash
3,28,-1.6033411322040725,-0.9921571400884842,crash
3,29,-1.5644566843742078,-1.0298896329743497,crash
3,30,-1.5075014599006804,-1.008361136917812,crash
3,31,-1.459974434442541,-1.0241510821099264,crash
3,32,-1.4022064609779896,-1.0010606807821423,crash
3,33,-1.3617168717316819,-1.043554076762937,crash
3,34,-1.319508124543353,-1.0774081024845787,crash
3,35,-1.263940554504651,-1.0646735638659908,crash
3,36,-1.2180053239695994,-1.0860546504609898,crash
3,37,-1.1599790439098423,-1.0627014540381603,crash
3,38,-1.1111474024305417,-1.0736672031567451,crash
3,39,-1.0659433332222397,-1.0979175463157744,crash
3,40,-1.0198710186706412,-1.118958164666424,crash
3,41,-0.9610234197310188,-1.0948349304391618,crash
3,42,-0.9218317328576334,-1.1380515428110352,crash
3,43,-0.8682022459108046,-1.1323036568259115,crash
3,44,-0.821547909743819,-1.1510267128638412,crash
3,45,-0.7847388114082893,-1.2002576407212178,crash
3,46,-0.7412656075442619,-1.2296279783548458,crash
3,47,-0.6936763576672305,-1.2482536778778948,crash
3,48,-0.6440020109715477,-1.2639909304963721,crash
