RunID,Step,X,Y,Status
1,1,-2.5555555555555554,-0.11111111111111138,success
1,2,-2.4444444444444446,-0.11111111111111138,success
1,3,-2.333333333333333,-0.11111111111111138,success
1,4,-2.333333333333333,0.0,success
1,5,-2.2222222222222223,0.11111111111111072,success
1,6,-2.1111111111111107,0.22222222222222232,success
1,7,-2.1111111111111107,0.3333333333333335,success
1,8,-2.1111111111111107,0.44444444444444464,success
1,9,-2.1111111111111107,0.5555555555555554,success
1,10,-2.1111111111111107,0.666666666666667,success
1,11,-2.1111111111111107,0.7777777777777777,success
1,12,-2.1111111111111107,0.8888888888888888,success
1,13,-2.1111111111111107,1.0,success
1,14,-2.1111111111111107,1.1111111111111116,success
1,15,-2.0,1.1111111111111116,success
1,16,-1.888888888888889,1.1111111111111116,success
1,17,-1.888888888888889,1.2222222222222223,success
1,18,-1.7777777777777777,1.2222222222222223,success
1,19,-1.666666666666667,1.2222222222222223,success
1,20,-1.5555555555555554,1.2222222222222223,success
1,21,-1.4444444444444446,1.2222222222222223,success
1,22,-1.4444444444444446,1.333333333333333,success
1,23,-1.333333333333333,1.4444444444444444,success
1,24,-1.2222222222222223,1.4444444444444444,success
1,25,-1.111111111111111,1.5555555555555556,success
1,26,-1.0,1.5555555555555556,success
1,27,-0.8888888888888888,1.666666666666667,success
1,28,-0.7777777777777777,1.666666666666667,success
1,29,-0.6666666666666667,1.666666666666667,success
1,30,-0.5555555555555556,1.666666666666667,success
1,31,-0.44444444444444464,1.666666666666667,success
1,32,-0.3333333333333335,1.666666666666667,success
1,33,-0.2222222222222221,1.666666666666667,success
1,34,-0.11111111111111138,1.666666666666667,success
1,35,0.0,1.666666666666667,success
1,36,0.11111111111111072,1.666666666666667,success
1,37,0.22222222222222232,1.666666666666667,success
1,38,0.3333333333333335,1.666666666666667,success
1,39,0.44444444444444464,1.666666666666667,success
1,40,0.5555555555555554,1.666666666666667,success
1,41,0.666666666666667,1.666666666666667,success
1,42,0.7777777777777777,1.666666666666667,success
1,43,0.8888888888888888,1.666666666666667,success
1,44,1.0,1.666666666666667,success
1,45,1.1111111111111116,1.666666666666667,success
1,46,1.2222222222222223,1.666666666666667,success
1,47,1.333333333333333,1.5555555555555556,success
1,48,1.4444444444444444,1.4444444444444444,success
1,49,1.5555555555555556,1.4444444444444444,success
1,50,1.5555555555555556,1.333333333333333,success
1,51,1.666666666666667,1.2222222222222223,success
1,52,1.7777777777777777,1.1111111111111116,success
1,53,1.7777777777777777,1.0,success
1,54,1.8888888888888884,0.8888888888888888,success
1,55,1.8888888888888884,0.7777777777777777,success
1,56,2.0,0.666666666666667,success
1,57,2.1111111111111107,0.666666666666667,success
1,58,2.2222222222222223,0.5555555555555554,success
1,59,2.333333333333333,0.44444444444444464,success
1,60,2.4444444444444446,0.44444444444444464,success
1,61,2.5555555555555554,0.3333333333333335,success
1,62,2.5555555555555554,0.22222222222222232,success
1,63,2.5555555555555554,0.11111111111111072,success
